country,country_code,iso2,source,Date,Song,Artist,songID,youtube_songID,youtube_videoID,youtube_video_type,youtube_search_match_score,youtube_title,youtube_duration
South Korea,KOR,KR,Melon Chart,1990,슬픈 표정 하지 말아요,신해철,슬픈 표정 하지 말아요₩신해철,슬픈 표정 하지 말아요₩신해철,fJYj3rn-OS4,youtube music,1.0,슬픈 표정 하지 말아요,
South Korea,KOR,KR,Melon Chart,1970,소양강처녀,김태희,소양강처녀₩김태희,소양강처녀₩김태희,NxwPFt0Q44Y,youtube music,1.0,소양강처녀,
South Korea,KOR,KR,Melon Chart,1975,해뜰 날,송대관,해뜰 날₩송대관,해뜰 날₩송대관,VfR-ja6g5Bk,youtube music,1.0,해뜰 날,
South Korea,KOR,KR,Melon Chart,1997,나를 슬프게 하는 사람들,김경호,나를 슬프게 하는 사람들₩김경호,나를 슬프게 하는 사람들₩김경호,wQtRMaq1Hyw,youtube music,1.0,나를 슬프게 하는 사람들,
South Korea,KOR,KR,Melon Chart,1996,미녀와 야수 (Ok?Ok?),Dj Doc,미녀와 야수 (ok?ok?)₩dj doc,미녀와 야수 (OK? OK!)₩DJ DOC,XmMWtlxoois,youtube video,0.84,미녀와 야수 (OK? OK!),
South Korea,KOR,KR,Melon Chart,1990,다시 한번,현당,다시 한번₩현당,다시 한번₩현당,kp2nVEKRZiE,youtube music,1.0,다시 한번,
South Korea,KOR,KR,Melon Chart,1965,누가 이사람을 모르시나요 (남과북 주제가),곽순옥,누가 이사람을 모르시나요 (남과북 주제가)₩곽순옥,누가 이사람을 모르시나요₩곽순옥,1YehRpplBCM,youtube music,0.76,누가 이사람을 모르시나요,
South Korea,KOR,KR,Melon Chart,1987,"시작곡, 북소리","전인권, 허성욱","시작곡, 북소리₩전인권, 허성욱","시작곡, 북소리₩전인권",9SB8xGJMQiY,youtube music,0.81,"시작곡, 북소리",
South Korea,KOR,KR,Melon Chart,1978,내 마음에 주단을 깔고,산울림,내 마음에 주단을 깔고₩산울림,내 마음에 주단을 깔고₩산울림,HR1RIQiBteg,youtube music,1.0,내 마음에 주단을 깔고,
South Korea,KOR,KR,Melon Chart,1976,나를 두고 아리랑,Trippers,나를 두고 아리랑₩trippers,나를 두고 아리랑₩김훈,YvmhcSR40c4,youtube music,0.64,나를 두고 아리랑,197.0
South Korea,KOR,KR,Melon Chart,1979,탈춤 (은상),활주로,탈춤 (은상)₩활주로,탈춤₩활주로,wQlxex-rcEk,youtube music,0.67,탈춤,198.0
South Korea,KOR,KR,Melon Chart,1969,떠나야할 그 사람,펄 시스터즈,떠나야할 그 사람₩펄 시스터즈,떠나야할 그사람₩펄 시스터즈,odAt0QE5-pc,youtube music,0.9,떠나야할 그사람,
South Korea,KOR,KR,Melon Chart,1981,애원,전영록,애원₩전영록,애원₩전영록,7bEHCBf70Go,youtube music,1.0,애원,
South Korea,KOR,KR,Melon Chart,1994,용서,이희진,용서₩이희진,용서₩이희진,bd6y1Kcmlcw,youtube music,1.0,용서,
South Korea,KOR,KR,Melon Chart,1997,바람의 노래,조용필,바람의 노래₩조용필,바람의 노래₩조용필,yBzE2vBvU_g,youtube music,1.0,바람의 노래,
South Korea,KOR,KR,Melon Chart,1991,내사랑 투유,조갑경,내사랑 투유₩조갑경,내사랑 투유₩조갑경,0ZsAT8AJSug,youtube music,1.0,내사랑 투유,
South Korea,KOR,KR,Melon Chart,1983,올 가을엔 사랑할거야,방미,올 가을엔 사랑할거야₩방미,올 가을엔 사랑할거야₩방미,HgK7ImH2eOw,youtube music,1.0,올 가을엔 사랑할거야,
South Korea,KOR,KR,Melon Chart,1997,영원,조관우,영원₩조관우,영원₩조관우,vxDNvrp2Q3E,youtube music,1.0,영원,
South Korea,KOR,KR,Melon Chart,1967,갈대의 순정,박일남,갈대의 순정₩박일남,갈대의 순정₩박일남,vo85o8C8YEo,youtube music,1.0,갈대의 순정,
South Korea,KOR,KR,Melon Chart,1986,진달래,하덕규,진달래₩하덕규,진달래₩하덕규,CYis5Pc1mmQ,youtube music,1.0,진달래,
South Korea,KOR,KR,Melon Chart,2007,결국…너잖아,블랙펄,결국…너잖아₩블랙펄,블랙펄 - 결국 너잖아₩정상수,upMCDPMCQsM,youtube video,0.5,블랙펄 - 결국 너잖아,352.0
South Korea,KOR,KR,Melon Chart,1984,우는 아인 바보야,하남석,우는 아인 바보야₩하남석,우는 아인 바보야₩하남석,AVNH8J6meXg,youtube music,1.0,우는 아인 바보야,
South Korea,KOR,KR,Melon Chart,1980,풍문으로 들었소,함중아,풍문으로 들었소₩함중아,풍문으로 들었소₩함중아,QflGam2JXV4,youtube music,1.0,풍문으로 들었소,
South Korea,KOR,KR,Melon Chart,1987,나이팅게일,김상배,나이팅게일₩김상배,나이팅게일₩김상배,SCxFZfRfZ5c,youtube music,1.0,나이팅게일,
South Korea,KOR,KR,Melon Chart,1985,눈물 한 방울로 사랑은 시작되고,이유진,눈물 한 방울로 사랑은 시작되고₩이유진,눈물 한 방울로 사랑은 시작되고₩이유진,YyMq57IUr_A,youtube music,1.0,눈물 한 방울로 사랑은 시작되고,
South Korea,KOR,KR,Melon Chart,1969,사나이부르스,배성,사나이부르스₩배성,사나이 부르스₩배성,FCl44W38eJQ,youtube music,0.82,사나이 부르스,
South Korea,KOR,KR,Melon Chart,1988,지난날,유재하,지난날₩유재하,지난날₩유재하,8dReS1cpfdw,youtube music,1.0,지난날,
South Korea,KOR,KR,Melon Chart,2003,체념,빅마마,체념₩빅마마,체념₩빅마마,ULfAaYIuldI,youtube music,1.0,체념,
South Korea,KOR,KR,Melon Chart,2006,사랑한다는 한마디,신지,사랑한다는 한마디₩신지,One World To Say Love You₩Bily Acoustie,oghBh8d_yMo,youtube music,0.0,One World To Say Love You,245.0
South Korea,KOR,KR,Melon Chart,1984,그대가 미워요,전영록,그대가 미워요₩전영록,그대가 미워요₩전영록,bL2qHu1ZZPs,youtube music,1.0,그대가 미워요,
South Korea,KOR,KR,Melon Chart,1979,기도,홍삼트리오,기도₩홍삼트리오,기도₩홍삼트리오,eQ-JuA4x9hs,youtube music,1.0,기도,
South Korea,KOR,KR,Melon Chart,1984,정녕 그대를,김수철,정녕 그대를₩김수철,정녕 그대를₩김수철,-QkW2b-yErg,youtube music,1.0,정녕 그대를,
South Korea,KOR,KR,Melon Chart,1996,홀로서기,노이즈,홀로서기₩노이즈,노이즈 홀로서기₩김영훈,t0LRVRWIGeU,youtube video,0.67,노이즈 홀로서기,245.0
South Korea,KOR,KR,Melon Chart,1998,열맞춰! (Line Up!),H.o.t.,열맞춰! (line up!)₩h.o.t.,열맞춰! (Line Up!)₩H.O.T.,gOMJxap_8II,youtube music,1.0,열맞춰! (Line Up!),
South Korea,KOR,KR,Melon Chart,2009,Lollipop,"Bigbang, 2ne1","lollipop₩bigbang, 2ne1",LOLLIPOP₩BIGBANG,zIRW_elc-rY,youtube video,0.83,LOLLIPOP,
South Korea,KOR,KR,Melon Chart,1972,여고시절,이수미,여고시절₩이수미,여고시절₩이수미,klFoL3xYlB0,youtube music,1.0,여고시절,
South Korea,KOR,KR,Melon Chart,1975,조약돌,박상규,조약돌₩박상규,조약돌₩박상규,d42drl6vR8Y,youtube music,1.0,조약돌,
South Korea,KOR,KR,Melon Chart,1999,너를 사랑해,S.e.s.,너를 사랑해₩s.e.s.,너를 사랑해₩S.E.S.,LKr3kSirJr4,youtube music,1.0,너를 사랑해,
South Korea,KOR,KR,Melon Chart,2005,벌,버즈,벌₩버즈,벌₩버즈,dPVdhwuPKHA,youtube music,1.0,벌,
South Korea,KOR,KR,Melon Chart,1995,포기하지 마,성진우,포기하지 마₩성진우,포기하지마₩성진우,_OkOjd5KViw,youtube music,0.82,포기하지마,
South Korea,KOR,KR,Melon Chart,1996,천상유애(天上有愛),룰라,천상유애(天上有愛)₩룰라,천상유애(天上有愛)₩룰라,W52TiGIwubE,youtube music,1.0,천상유애(天上有愛),
South Korea,KOR,KR,Melon Chart,2006,아이스크림,Mc 몽,아이스크림₩mc 몽,아이스크림₩MC 몽,m73EFJZRe4A,youtube music,1.0,아이스크림,
South Korea,KOR,KR,Melon Chart,1977,들길 따라서,양희은,들길 따라서₩양희은,들길 따라서₩양희은,gk5fjSiBJFM,youtube music,1.0,들길 따라서,
South Korea,KOR,KR,Melon Chart,1966,엄처시하,최희준,엄처시하₩최희준,엄처시하₩최희준,yQWVnwQtC1w,youtube music,1.0,엄처시하,
South Korea,KOR,KR,Melon Chart,1966,키다리 미스터 김,이금희,키다리 미스터 김₩이금희,키다리 미스터 김₩이금희,GAFUp4GG10o,youtube music,1.0,키다리 미스터 김,
South Korea,KOR,KR,Melon Chart,1994,칵테일 사랑,마로니에,칵테일 사랑₩마로니에,칵테일 사랑₩마로니에,M_M-PYorL5o,youtube music,1.0,칵테일 사랑,
South Korea,KOR,KR,Melon Chart,1974,가난한 마음,양희은,가난한 마음₩양희은,가난한 마음₩양희은,7kmoFtzaxr8,youtube music,1.0,가난한 마음,
South Korea,KOR,KR,Melon Chart,1995,안녕하세요,삐삐 밴드,안녕하세요₩삐삐 밴드,안녕하세요₩삐삐밴드,uXOy4w7K_YU,youtube music,0.84,안녕하세요,
South Korea,KOR,KR,Melon Chart,1986,옛날에 옛날에,양희은,옛날에 옛날에₩양희은,옛날에 옛날에₩양희은,pyN91SA1QHU,youtube music,1.0,옛날에 옛날에,
South Korea,KOR,KR,Melon Chart,2008,천국,Bigbang,천국₩bigbang,천국₩BIGBANG,lR14buHEdMY,youtube music,1.0,천국,
South Korea,KOR,KR,Melon Chart,2004,Growing Up,넥스트,growing up₩넥스트,Growing Up₩신해철,Sr6f1UjcXKY,youtube music,0.77,Growing Up,
South Korea,KOR,KR,Melon Chart,1987,사랑이 지나가면,이문세,사랑이 지나가면₩이문세,사랑이 지나가면₩이문세,Un_Vvz2D-BM,youtube music,1.0,사랑이 지나가면,
South Korea,KOR,KR,Melon Chart,1974,꽃보다 귀한 여인,송창식,꽃보다 귀한 여인₩송창식,꽃보다 귀한 여인₩송창식,9zymfai_sO4,youtube music,1.0,꽃보다 귀한 여인,
South Korea,KOR,KR,Melon Chart,1967,사랑을 하면 예뻐져요,봉봉사중창단,사랑을 하면 예뻐져요₩봉봉사중창단,사랑을 하면 예뻐져요₩봉봉,jOqJqJeykAQ,youtube music,0.87,사랑을 하면 예뻐져요,
South Korea,KOR,KR,Melon Chart,1972,단골손님,조미미,단골손님₩조미미,단골손님₩조미미,zxCiJpNmsTU,youtube music,1.0,단골손님,
South Korea,KOR,KR,Melon Chart,1985,도시의 거리,정수라,도시의 거리₩정수라,도시의 거리₩정수라,etAPNzhB03o,youtube music,1.0,도시의 거리,
South Korea,KOR,KR,Melon Chart,2001,백전무패 (百戰無敗),클릭비 (Click-B),백전무패 (百戰無敗)₩클릭비 (click-b),백전무패₩클릭비 (Click-B),XW2JHMn4Oio,youtube music,0.83,백전무패,
South Korea,KOR,KR,Melon Chart,2004,불꽃,Kyt (코요태),불꽃₩kyt (코요태),불꽃₩KYT (코요태),Z04YBGBdZvM,youtube music,1.0,불꽃,
South Korea,KOR,KR,Melon Chart,1998,내 낡은 서랍 속의 바다,패닉,내 낡은 서랍 속의 바다₩패닉,내 낡은 서랍 속의 바다₩패닉,O7G-ixRjnjU,youtube music,1.0,내 낡은 서랍 속의 바다,
South Korea,KOR,KR,Melon Chart,1988,굿바이,이문세,굿바이₩이문세,굿바이₩이문세,B8IMUdkilkY,youtube music,1.0,굿바이,
South Korea,KOR,KR,Melon Chart,2009,Muzik,4minute,muzik₩4minute,Muzik₩4minute,1qM1SQrunEM,youtube music,1.0,Muzik,
South Korea,KOR,KR,Melon Chart,1993,거기 지금 누구인가,김명상,거기 지금 누구인가₩김명상,거기 지금 누구인가₩김명상,WhzfLHFkfl8,youtube music,1.0,거기 지금 누구인가,
South Korea,KOR,KR,Melon Chart,1991,외롭지만 혼자 걸을 수 있어,봄여름가을겨울,외롭지만 혼자 걸을 수 있어₩봄여름가을겨울,봄여름가을겨울 - 외롭지만 혼자 걸을 수 있어₩0413,aupXIm6K568,youtube video,0.82,봄여름가을겨울 - 외롭지만 혼자 걸을 수 있어,
South Korea,KOR,KR,Melon Chart,1998,Road Fighter,젝스키스,road fighter₩젝스키스,ROAD FIGHTER (2016)₩젝스키스,4igk9NalMdw,youtube music,0.82,ROAD FIGHTER (2016),
South Korea,KOR,KR,Melon Chart,2002,Summer Vacation,Smtown,summer vacation₩smtown,Summer Vacation₩SMTOWN,Ne9ubnDzgpg,youtube music,1.0,Summer Vacation,
South Korea,KOR,KR,Melon Chart,1985,친구라 하네,한마음,친구라 하네₩한마음,친구라 하네₩한마음,N3xlbXA9Cbk,youtube music,1.0,친구라 하네,
South Korea,KOR,KR,Melon Chart,1991,이별은 싫어 (`91년),전영록,이별은 싫어 (`91년)₩전영록,이별은 싫어('91년)₩전영록,rzQp66ISQXA,youtube music,0.77,이별은 싫어('91년),
South Korea,KOR,KR,Melon Chart,1985,아버지의 의자,정수라,아버지의 의자₩정수라,아버지의 의자₩정수라,9bNsxE2GrnY,youtube music,1.0,아버지의 의자,
South Korea,KOR,KR,Melon Chart,1973,아름다운 것들,양희은,아름다운 것들₩양희은,아름다운 것들₩양희은,SG8dOR6AWcM,youtube music,1.0,아름다운 것들,
South Korea,KOR,KR,Melon Chart,1980,사랑이야,양희은,사랑이야₩양희은,사랑이야₩양희은,yeXZo7q9kdE,youtube music,1.0,사랑이야,
South Korea,KOR,KR,Melon Chart,2004,Together,Kyt (코요태),together₩kyt (코요태),Together₩KYT,vynVNWhK8i0,youtube music,0.79,Together,
South Korea,KOR,KR,Melon Chart,1996,작은 기다림,쿨 (Cool),작은 기다림₩쿨 (cool),작은 기다림₩쿨 (Cool),8SYMC5uBIHM,youtube music,1.0,작은 기다림,
South Korea,KOR,KR,Melon Chart,1996,3!4!,룰라,3!4!₩룰라,3!4!₩룰라,NkeFE3Gw9VY,youtube music,1.0,3!4!,
South Korea,KOR,KR,Melon Chart,2005,나에게로 떠나는 여행,버즈,나에게로 떠나는 여행₩버즈,나에게로 떠나는 여행₩버즈,fqdgHKMqUp0,youtube music,1.0,나에게로 떠나는 여행,
South Korea,KOR,KR,Melon Chart,1993,너를 사랑해,한동준,너를 사랑해₩한동준,너를 사랑해₩한동준,1AQz04kwlw0,youtube music,1.0,너를 사랑해,
South Korea,KOR,KR,Melon Chart,1985,파랑새,이문세,파랑새₩이문세,파랑새₩이문세,N8QiFWnL2lo,youtube music,1.0,파랑새,
South Korea,KOR,KR,Melon Chart,1979,아리송해,이은하,아리송해₩이은하,아리송해₩이은하,-8OQJoPtgaY,youtube music,1.0,아리송해,
South Korea,KOR,KR,Melon Chart,1966,목석같은 사나이,이시스터즈,목석같은 사나이₩이시스터즈,목석같은 사나이₩이시스터즈,sloZ-QpJ-II,youtube music,1.0,목석같은 사나이,
South Korea,KOR,KR,Melon Chart,2003,첫사랑,이소라,첫사랑₩이소라,첫사랑 (Drama ver.)₩이소라,jfH_1ihx1j0,youtube music,0.48,첫사랑 (Drama ver.),281.0
South Korea,KOR,KR,Melon Chart,2001,"Hey, Come On !",신화,"hey, come on !₩신화","Hey, Come On !₩신화",tjKJPiottdM,youtube music,1.0,"Hey, Come On !",
South Korea,KOR,KR,Melon Chart,2005,"1,2,3,4. (원,투,쓰리,포.)",Kyt (코요태),"1,2,3,4. (원,투,쓰리,포.)₩kyt (코요태)","1,2,3,4. (원,투,쓰리,포.)₩KYT (코요태)",PvpY0JmICBc,youtube music,1.0,"1,2,3,4. (원,투,쓰리,포.)",
South Korea,KOR,KR,Melon Chart,1969,짧은 머리 짧은 치마,최희준,짧은 머리 짧은 치마₩최희준,짧은머리 짧은치마₩최희준,SuLg5XsPnSw,youtube music,0.77,짧은머리 짧은치마,
South Korea,KOR,KR,Melon Chart,1965,마포사는 황부자,쟈니 브라더스,마포사는 황부자₩쟈니 브라더스,마포사는 황부자₩쟈니부라더스,50Mu6GzF1Fc,youtube music,0.83,마포사는 황부자,
South Korea,KOR,KR,Melon Chart,1991,가을이 가도,이문세,가을이 가도₩이문세,가을이 오면₩이문세,3MI7YTMdRbM,youtube music,0.67,가을이 오면,220.0
South Korea,KOR,KR,Melon Chart,1997,뮤지컬,임상아,뮤지컬₩임상아,뮤지컬₩임상아,daziSVhMm2A,youtube music,1.0,뮤지컬,
South Korea,KOR,KR,Melon Chart,1992,너의 모습,최용준,너의 모습₩최용준,너의 모습₩최용준,FepylKJfsa0,youtube music,1.0,너의 모습,
South Korea,KOR,KR,Melon Chart,1998,해에게서 소년에게,넥스트,해에게서 소년에게₩넥스트,해에게서 소년에게₩넥스트,oAQFFvjUdiY,youtube music,1.0,해에게서 소년에게,
South Korea,KOR,KR,Melon Chart,1987,이별 이야기,이문세,이별 이야기₩이문세,이별 이야기₩이문세,f_kWsmBkc2k,youtube music,1.0,이별 이야기,
South Korea,KOR,KR,Melon Chart,1995,세상은 나에게,김원준,세상은 나에게₩김원준,세상은 나에게₩김원준,aV_AWRt49-o,youtube music,1.0,세상은 나에게,
South Korea,KOR,KR,Melon Chart,1995,그대도 나같음을,화이트,그대도 나같음을₩화이트,그대도 나같음을₩김지호,YyeBm21zsVA,youtube music,0.73,그대도 나같음을,285.0
South Korea,KOR,KR,Melon Chart,1987,이제 자야하나봐,전영록,이제 자야하나봐₩전영록,이제 자야 하나봐₩전영록,X-IYR0OScEY,youtube music,0.87,이제 자야 하나봐,
South Korea,KOR,KR,Melon Chart,1993,사랑하는 사람들,한동준,사랑하는 사람들₩한동준,사랑하는 사람들₩한동준,8cxhDy1eI94,youtube music,1.0,사랑하는 사람들,
South Korea,KOR,KR,Melon Chart,1989,"바람인가, 빗속에서",신촌 블루스,"바람인가, 빗속에서₩신촌 블루스",바람인가 빗속에서₩신촌블루스,0G30ncKf9UU,youtube music,0.8,바람인가 빗속에서,
South Korea,KOR,KR,Melon Chart,1990,안녕,신해철,안녕₩신해철,안녕₩신해철,nA6RHEujG8Y,youtube music,1.0,안녕,
South Korea,KOR,KR,Melon Chart,1969,사랑의 역사,유지성,사랑의 역사₩유지성,사랑의 역사₩유지성,lspEC4xkysc,youtube music,1.0,사랑의 역사,
South Korea,KOR,KR,Melon Chart,1982,여인아,이태원,여인아₩이태원,여인아₩이태원,Ix5PRDjKyv0,youtube music,1.0,여인아,
South Korea,KOR,KR,Melon Chart,1966,사랑합시다,위키리,사랑합시다₩위키리,사랑합시다₩위키리,t6J36ZDK7Pk,youtube music,1.0,사랑합시다,
South Korea,KOR,KR,Melon Chart,1996,스피드,김건모,스피드₩김건모,스피드₩김건모,nSHaaKU0aKQ,youtube music,1.0,스피드,
South Korea,KOR,KR,Melon Chart,1964,아메리칸 마도로스,고봉산,아메리칸 마도로스₩고봉산,아메리칸 마도로스₩고봉산,2KOqaaFbHo8,youtube music,1.0,아메리칸 마도로스,
South Korea,KOR,KR,Melon Chart,1976,한사람,양희은,한사람₩양희은,한 사람₩양희은,kc4XsGXq1GE,youtube music,0.77,한 사람,
South Korea,KOR,KR,Melon Chart,2009,Kiss (Feat. Cl),산다라박,kiss (feat. cl)₩산다라박,【MV】 サンダラ・パク（산다라박） 「Kiss」₩pngkentame,buc9Zjea93I,youtube video,0.22,【MV】 サンダラ・パク（산다라박） 「Kiss」,324.0
South Korea,KOR,KR,Melon Chart,1993,너에게 원한건,노이즈,너에게 원한건₩노이즈,너에게 원한건₩노이즈,y0esISvDlpA,youtube music,1.0,너에게 원한건,
South Korea,KOR,KR,Melon Chart,1999,아이야! (I Yah!),H.o.t.,아이야! (i yah!)₩h.o.t.,아이야! I yah!₩H.O.T.,jRaDeILxH58,youtube music,0.83,아이야! I yah!,
South Korea,KOR,KR,Melon Chart,1999,투혼(鬪魂) (The Spirit Of Fighter),H.o.t.,투혼(鬪魂) (the spirit of fighter)₩h.o.t.,투혼(鬪魂)(The Spirit Of Fighter)₩H.O.T.,XpXFlbjL57Q,youtube music,0.96,투혼(鬪魂)(The Spirit Of Fighter),
South Korea,KOR,KR,Melon Chart,1995,나 어릴 적 꿈,터보,나 어릴 적 꿈₩터보,나 어릴 적 꿈₩터보,xrsXeRmhGsg,youtube music,1.0,나 어릴 적 꿈,
South Korea,KOR,KR,Melon Chart,1976,눈이 큰 아이,버들피리,눈이 큰 아이₩버들피리,눈이 큰 아이₩버들피리,O9mzGoshrqU,youtube music,1.0,눈이 큰 아이,
